,gender,age,married,number_of_dependents,city,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status
5610,Male,28,No,0,San Diego,0,24,no_offer,Yes,7.52,Yes,Yes,Cable,85.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,28.42,0,180.48,1394.31,Stayed
5611,Male,76,No,0,Twentynine Palms,0,56,no_offer,Yes,5.19,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,0.0,10,290.64,5894.64,Stayed
5612,Male,78,Yes,0,Corte Madera,1,1,no_offer,Yes,17.51,Yes,Yes,Fiber Optic,21.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,0.0,0,17.51,97.81,Churned
5613,Male,68,Yes,0,Williams,2,7,no_offer,Yes,3.19,Yes,Yes,Cable,26.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,0.0,0,22.33,497.33,Stayed
5614,Female,63,No,0,Salinas,0,5,Offer E,Yes,8.32,No,Yes,DSL,22.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,0.0,0,41.6,394.25,Stayed
5615,Female,47,Yes,0,Atwater,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,0.0,10,33.46,112.86,Churned
5616,Female,21,Yes,1,Santa Clara,4,19,Offer D,No,0.0,,Yes,Cable,85.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,0.0,0,0.0,434.8,Stayed
5617,Female,35,No,0,Los Angeles,0,7,Offer E,Yes,18.99,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,0.0,0,132.93,685.88,Churned
5618,Female,58,Yes,1,Parker Dam,6,16,Offer D,Yes,40.03,No,Yes,Fiber Optic,20.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.25,0.0,0,640.48,1836.23,Stayed
5619,Female,32,Yes,2,Antioch,1,10,Offer D,Yes,42.0,No,Yes,DSL,14.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,0.0,0,420.0,1080.05,Stayed
5620,Female,40,No,0,Rocklin,0,72,no_offer,Yes,12.63,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.75,0.0,0,909.36,5174.36,Stayed
5621,Male,69,No,0,Chula Vista,0,51,no_offer,Yes,4.14,No,Yes,Fiber Optic,21.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,0.0,0,211.14,5116.89,Stayed
5622,Male,68,No,0,Twain Harte,0,67,no_offer,Yes,44.56,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,116.1,0.0,40,2985.52,10865.37,Stayed
5623,Female,75,Yes,0,Jackson,7,25,no_offer,Yes,38.59,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,0.0,0,964.75,2777.85,Stayed
5624,Female,51,Yes,2,Chula Vista,9,45,Offer B,Yes,10.21,Yes,Yes,DSL,11.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,0.0,0,459.45,4000.55,Stayed
5625,Male,50,No,0,San Francisco,0,1,Offer E,Yes,16.36,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,19.3,0.0,0,16.36,35.66,Joined
5626,Female,45,No,0,Sun City,0,30,Offer C,Yes,9.34,No,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,0.0,0,280.2,2836.1,Churned
5627,Male,44,Yes,1,Lemoore,9,11,Offer D,Yes,38.48,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,0.0,0,423.28,1443.48,Stayed
5628,Female,45,Yes,0,Arroyo Grande,6,20,Offer D,Yes,11.39,No,Yes,Fiber Optic,21.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81.0,0.0,0,227.8,1911.5,Stayed
5629,Male,23,Yes,0,Mentone,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,0.0,0,1517.6,9761.9,Stayed
5630,Male,46,No,0,Duarte,0,38,no_offer,Yes,46.21,No,Yes,Cable,14.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,0.0,0,1755.98,4110.78,Churned
5631,Female,77,Yes,0,San Diego,1,1,no_offer,No,0.0,,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,0.0,0,0.0,24.8,Churned
5632,Male,28,No,0,Mill Valley,0,3,Offer E,Yes,32.76,No,Yes,Fiber Optic,73.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,0.0,0,98.28,391.93,Churned
5633,Female,42,Yes,2,Thousand Oaks,4,64,no_offer,Yes,13.95,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,0.0,0,892.8,7614.4,Stayed
5634,Male,34,No,0,Tehama,0,65,Offer B,Yes,44.7,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,Yes,Credit Card,19.55,0.0,0,2905.5,4124.15,Stayed
5635,Female,34,No,0,Davis,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,0.0,30,90.63,1010.53,Churned
5636,Female,29,No,0,Half Moon Bay,0,60,no_offer,Yes,37.95,Yes,Yes,DSL,27.0,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,0.0,120,2277.0,6436.5,Stayed
5637,Male,47,No,0,Nevada City,0,35,no_offer,Yes,17.2,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,21.45,0.0,0,602.0,1307.45,Stayed
5638,Male,60,No,0,Oxnard,0,11,Offer D,No,0.0,,Yes,DSL,22.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,22.53,150,0.0,511.02,Stayed
5639,Female,21,Yes,0,Saint Helena,1,33,no_offer,Yes,35.31,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,Yes,Credit Card,24.5,35.05,0,1165.23,1870.48,Churned
5640,Female,26,No,0,Laguna Hills,0,36,no_offer,Yes,13.9,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,0.0,0,500.4,3503.95,Stayed
5641,Male,24,No,0,Upland,0,3,no_offer,Yes,25.1,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,0.0,0,75.3,319.75,Joined
5642,Male,41,No,0,Santa Barbara,0,31,no_offer,Yes,10.05,No,Yes,Fiber Optic,14.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,43.38,0,311.55,3378.07,Stayed
5643,Male,43,No,0,Long Beach,0,27,no_offer,Yes,2.59,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Credit Card,19.4,29.59,0,69.93,500.59,Stayed
5644,Female,65,No,0,Bellflower,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,0.0,0,1794.4,5028.25,Churned
5645,Female,19,Yes,0,Los Angeles,1,3,Offer E,Yes,44.46,No,Yes,DSL,51.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,0.0,0,133.38,267.88,Churned
5646,Female,63,No,0,Redwood City,0,52,no_offer,No,0.0,,Yes,DSL,7.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,39.1,0.0,130,0.0,2112.1,Stayed
5647,Male,61,No,2,Anaheim,0,21,Offer D,Yes,13.39,Yes,Yes,Fiber Optic,24.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.35,0.0,0,281.19,2028.39,Stayed
5648,Female,21,Yes,0,Moorpark,6,24,no_offer,Yes,9.3,Yes,Yes,DSL,27.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,66.3,32.59,0,223.2,1750.06,Stayed
5649,Male,44,Yes,0,Van Nuys,1,67,no_offer,Yes,37.6,Yes,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.4,0.0,0,2519.2,8317.5,Stayed
5650,Male,29,No,0,Nubieber,0,10,no_offer,Yes,33.98,Yes,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.5,0.0,0,339.8,908.0,Stayed
5651,Male,26,No,0,Spring Valley,0,8,Offer E,Yes,41.93,No,Yes,Fiber Optic,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.7,0.0,0,335.44,888.84,Stayed
5652,Male,24,No,0,Dobbins,0,6,no_offer,Yes,27.54,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Mailed Check,18.95,0.0,0,165.24,275.39,Stayed
5653,Female,63,No,0,San Francisco,0,21,no_offer,Yes,9.06,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,0.0,0,190.26,2309.76,Churned
5654,Male,30,Yes,0,Littlerock,2,65,Offer B,Yes,18.07,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,19.9,0.0,0,1174.55,2467.15,Stayed
5655,Male,62,Yes,2,San Bernardino,4,72,Offer A,Yes,44.0,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.5,0.0,0,3168.0,9298.85,Stayed
5656,Female,20,No,1,Riverside,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,0.0,0,1787.94,7717.99,Stayed
5657,Male,19,Yes,0,Columbia,1,66,Offer A,Yes,23.27,Yes,Yes,DSL,58.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.7,0.0,0,1535.82,7611.72,Stayed
5658,Male,37,No,0,Reedley,0,47,no_offer,Yes,16.64,Yes,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,0.0,0,782.08,5671.38,Stayed
5659,Male,49,No,0,Woodland Hills,0,4,no_offer,Yes,27.04,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Credit Card,20.7,0.0,0,108.16,191.91,Stayed
5660,Male,45,No,2,Scotia,0,21,Offer D,Yes,27.6,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,19.6,0.0,0,579.6,976.6,Stayed
5661,Female,26,Yes,0,Lake Elsinore,7,25,no_offer,Yes,37.1,No,Yes,Fiber Optic,82.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,0.0,0,927.5,2725.25,Stayed
5662,Male,40,No,0,Oakdale,0,24,no_offer,Yes,35.93,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,0.0,0,862.32,3144.87,Churned
5663,Female,42,Yes,3,Independence,5,72,Offer A,Yes,18.21,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,24.9,0.0,0,1311.12,3170.32,Stayed
5664,Female,20,No,0,Ramona,0,36,no_offer,Yes,19.64,No,Yes,Fiber Optic,71.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,30.26,0,707.04,4242.43,Stayed
5665,Male,24,Yes,2,San Luis Obispo,8,49,Offer B,No,0.0,,Yes,DSL,47.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,0.0,0,0.0,1838.15,Stayed
5666,Male,52,No,0,San Diego,0,1,Offer E,Yes,14.17,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Credit Card,19.6,0.0,0,14.17,33.77,Churned
5667,Male,29,Yes,1,Auberry,3,18,no_offer,Yes,10.29,No,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,0.0,0,185.22,1796.37,Stayed
5668,Male,39,Yes,1,Glenn,7,15,no_offer,Yes,32.73,No,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,0.0,0,490.95,1642.5,Stayed
5669,Male,20,Yes,0,Rio Nido,1,8,no_offer,Yes,5.34,No,Yes,Fiber Optic,42.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,0.0,0,42.72,675.67,Churned
5670,Male,62,Yes,0,Miramonte,1,8,Offer E,Yes,39.59,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,0.0,70,316.72,1046.17,Stayed
5671,Male,79,No,0,Roseville,0,54,Offer B,Yes,5.14,No,Yes,DSL,6.0,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,33.07,0,277.56,3774.44,Stayed
5672,Male,56,Yes,0,Fullerton,1,42,Offer B,Yes,20.65,Yes,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7.0,28.83,0,867.3,3225.32,Stayed
5673,Female,44,Yes,3,San Francisco,5,13,no_offer,Yes,35.19,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,Yes,Bank Withdrawal,25.0,0.0,0,457.47,789.97,Stayed
5674,Female,51,No,0,Ocotillo,0,66,Offer A,Yes,20.77,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,Yes,Credit Card,25.15,0.0,0,1370.82,3054.42,Stayed
5675,Female,56,Yes,0,Redwood City,1,63,Offer B,Yes,38.85,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,0.0,0,2447.55,7412.65,Stayed
5676,Male,51,No,0,San Francisco,0,71,no_offer,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,0.0,0,871.17,6579.37,Stayed
5677,Female,21,Yes,0,Larkspur,3,15,no_offer,Yes,12.41,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.45,0.0,0,186.15,516.95,Stayed
5678,Female,73,No,0,San Diego,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,0.0,10,22.5,102.45,Churned
5679,Female,52,No,0,Philo,0,10,no_offer,Yes,10.46,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Bank Withdrawal,21.2,0.0,0,104.6,327.25,Stayed
5680,Female,60,No,0,Los Angeles,0,2,no_offer,Yes,35.5,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.1,0.0,0,71.0,110.8,Joined
5681,Female,52,No,0,Homeland,0,15,no_offer,Yes,40.97,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,25.05,0.0,0,614.55,983.65,Stayed
5682,Female,43,Yes,0,Capitola,1,53,no_offer,Yes,6.68,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,0.0,0,354.04,6189.54,Stayed
5683,Male,38,No,0,Los Angeles,0,14,Offer D,No,0.0,,Yes,Cable,6.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,0.0,10,0.0,722.75,Churned
5684,Female,30,Yes,2,Villa Park,1,35,Offer C,Yes,18.29,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Credit Card,19.65,0.0,0,640.15,1348.95,Stayed
5685,Male,75,No,0,San Marino,0,15,no_offer,Yes,12.08,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,0.0,0,181.2,1398.45,Churned
5686,Female,65,No,0,Los Angeles,0,43,Offer B,Yes,12.58,Yes,Yes,Fiber Optic,26.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,0.0,0,540.94,4379.69,Stayed
5687,Female,53,Yes,1,Garden Grove,1,72,Offer A,Yes,36.82,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,42.29,0,2651.04,11033.9,Stayed
5688,Male,70,No,0,Glendale,0,55,no_offer,Yes,29.3,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,0.0,0,1611.5,7994.05,Stayed
5689,Female,73,Yes,0,Colusa,0,66,no_offer,Yes,44.01,Yes,Yes,Cable,17.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,0.0,0,2904.66,7643.51,Stayed
5690,Female,77,No,0,San Diego,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,0.0,0,716.91,3010.51,Churned
5691,Female,62,Yes,0,Calabasas,5,40,no_offer,Yes,48.29,Yes,Yes,DSL,23.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,0.0,0,1931.6,4310.7,Stayed
5692,Male,50,Yes,0,Oakland,1,42,Offer B,Yes,34.65,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,30.46,140,1455.3,5702.89,Churned
5693,Female,70,No,0,Montrose,0,15,no_offer,Yes,7.99,No,Yes,Fiber Optic,27.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,0.0,0,119.85,1267.3,Churned
5694,Male,62,No,0,Santa Ysabel,0,22,no_offer,Yes,20.46,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Credit Card,19.6,0.0,0,450.12,872.62,Stayed
5695,Female,72,Yes,0,Corona,7,56,Offer B,Yes,27.56,Yes,Yes,Fiber Optic,29.0,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,0.0,120,1543.36,5939.11,Stayed
5696,Female,66,No,0,Isleton,0,72,no_offer,Yes,31.31,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,0.0,0,2254.32,10003.07,Stayed
5697,Male,40,Yes,0,Downey,4,62,Offer B,Yes,48.73,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,Yes,Bank Withdrawal,24.25,0.0,0,3021.26,4445.86,Stayed
5698,Male,72,Yes,0,Anaheim,1,71,Offer A,Yes,46.82,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,0.0,0,3324.22,11340.82,Stayed
5699,Female,32,Yes,2,San Mateo,4,39,Offer C,Yes,48.14,No,Yes,Cable,23.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,0.0,0,1877.46,4218.96,Stayed
5700,Male,27,Yes,0,Tracy,0,50,no_offer,Yes,23.28,Yes,Yes,Fiber Optic,51.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,0.0,0,1164.0,6395.3,Stayed
5701,Female,19,No,0,Rancho Santa Margarita,0,55,no_offer,Yes,44.85,Yes,Yes,Fiber Optic,48.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,0.0,0,2466.75,7056.6,Stayed
5702,Male,39,Yes,0,Running Springs,1,40,Offer B,No,0.0,,Yes,DSL,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,0.0,0,0.0,1716.45,Churned
5703,Female,60,No,0,Hayward,0,6,Offer E,Yes,35.88,No,Yes,Fiber Optic,10.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,0.0,0,215.28,702.33,Stayed
5704,Female,29,Yes,0,Mather,6,72,Offer A,Yes,12.32,No,Yes,DSL,59.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,0.0,0,887.04,5775.24,Stayed
5705,Male,22,Yes,0,Spring Valley,7,69,no_offer,No,0.0,,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,0.0,120,0.0,4175.5,Stayed
5706,Female,47,No,0,Taft,0,1,no_offer,Yes,37.51,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,0.0,0,37.51,108.61,Joined
5707,Male,73,Yes,0,Corning,1,63,no_offer,Yes,37.12,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,0.0,0,2338.56,9330.46,Stayed
5708,Male,23,No,0,Olancha,0,1,no_offer,Yes,35.28,No,Yes,Fiber Optic,51.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,0.0,0,35.28,106.63,Churned
5709,Male,40,No,0,Watsonville,0,66,Offer A,Yes,32.22,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Bank Withdrawal,25.45,0.0,0,2126.52,3825.67,Stayed
5710,Male,48,Yes,2,Lakehead,4,63,Offer B,Yes,10.67,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Mailed Check,19.55,0.0,0,672.21,1917.81,Stayed
5711,Male,50,Yes,2,Ontario,8,12,Offer D,Yes,33.9,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Bank Withdrawal,21.15,0.0,0,406.8,712.85,Stayed
5712,Male,56,Yes,0,Weott,8,62,Offer B,No,0.0,,Yes,Cable,29.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-10.0,0.0,0,0.0,2345.55,Stayed
5713,Male,63,No,0,Midway City,0,1,no_offer,Yes,13.08,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.2,0.0,0,13.08,33.28,Joined
5714,Male,50,Yes,2,Ducor,5,10,Offer D,Yes,19.77,No,Yes,DSL,12.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,0.0,0,197.7,761.2,Stayed
5715,Male,67,No,0,Keeler,0,49,Offer B,Yes,43.19,Yes,Yes,Cable,10.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,0.0,0,2116.31,6177.21,Stayed
5716,Female,55,No,2,Whittier,0,22,no_offer,No,0.0,,Yes,DSL,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,0.0,0,0.0,1031.4,Stayed
5717,Female,22,Yes,3,Millville,5,62,Offer B,Yes,32.92,No,Yes,DSL,71.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,54.75,8.5,0,2041.04,5457.89,Stayed
5718,Female,72,No,0,Wrightwood,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,0.0,0,18.2,88.75,Churned
5719,Female,62,Yes,0,San Diego,1,6,no_offer,Yes,31.7,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Bank Withdrawal,19.5,0.0,0,190.2,336.5,Churned
